,cases,deaths,countryterritoryCode
6492,43.0,0.0,EST
6493,40.0,0.0,EST
6494,3.0,0.0,EST
6495,2.0,0.0,EST
6496,3.0,0.0,EST
6497,0.0,0.0,EST
6498,0.0,0.0,EST
6499,0.0,0.0,EST
6500,7.0,0.0,EST
6501,1.0,0.0,EST
6502,0.0,0.0,EST
6503,1.0,0.0,EST
6504,0.0,0.0,EST
6505,0.0,0.0,EST
6506,0.0,0.0,EST
6507,0.0,0.0,EST
6508,1.0,0.0,EST
7013,255.0,6.0,FIN
7014,255.0,4.0,FIN
7015,308.0,2.0,FIN
7016,435.0,5.0,FIN
7017,191.0,4.0,FIN
7018,183.0,0.0,FIN
7019,157.0,2.0,FIN
7020,139.0,3.0,FIN
7021,277.0,3.0,FIN
7022,332.0,5.0,FIN
7023,375.0,4.0,FIN
7024,244.0,4.0,FIN
7025,191.0,3.0,FIN
7026,394.0,5.0,FIN
7027,324.0,1.0,FIN
7028,352.0,4.0,FIN
7029,360.0,7.0,FIN
7030,463.0,11.0,FIN
7031,276.0,5.0,FIN
7032,249.0,3.0,FIN
7033,447.0,8.0,FIN
7034,407.0,4.0,FIN
7035,463.0,5.0,FIN
7036,478.0,3.0,FIN
7037,587.0,10.0,FIN
7038,283.0,10.0,FIN
7039,250.0,6.0,FIN
7040,473.0,3.0,FIN
7041,478.0,7.0,FIN
7042,495.0,7.0,FIN
7043,440.0,2.0,FIN
7044,596.0,10.0,FIN
7045,293.0,5.0,FIN
7046,284.0,2.0,FIN
7047,456.0,6.0,FIN
7048,510.0,2.0,FIN
7049,619.0,8.0,FIN
7050,471.0,6.0,FIN
7051,504.0,5.0,FIN
7052,267.0,4.0,FIN
7053,270.0,10.0,FIN
7054,428.0,6.0,FIN
7055,478.0,3.0,FIN
7056,377.0,3.0,FIN
7057,388.0,1.0,FIN
7058,393.0,1.0,FIN
7059,180.0,2.0,FIN
7060,145.0,2.0,FIN
7061,268.0,7.0,FIN
7062,284.0,4.0,FIN
7063,295.0,1.0,FIN
7064,206.0,0.0,FIN
7065,273.0,3.0,FIN
7066,132.0,7.0,FIN
7067,128.0,2.0,FIN
7068,196.0,2.0,FIN
7069,218.0,0.0,FIN
7070,214.0,0.0,FIN
7071,241.0,0.0,FIN
7072,287.0,0.0,FIN
7073,151.0,0.0,FIN
7074,121.0,0.0,FIN
7075,220.0,1.0,FIN
7076,236.0,0.0,FIN
7077,240.0,0.0,FIN
7078,234.0,1.0,FIN
7079,255.0,0.0,FIN
7080,124.0,1.0,FIN
7081,107.0,0.0,FIN
7082,194.0,1.0,FIN
7083,223.0,1.0,FIN
7084,188.0,0.0,FIN
7085,167.0,0.0,FIN
7086,243.0,3.0,FIN
7087,129.0,0.0,FIN
7088,104.0,0.0,FIN
7089,195.0,1.0,FIN
7090,191.0,0.0,FIN
7091,202.0,2.0,FIN
7092,199.0,0.0,FIN
7093,256.0,0.0,FIN
7094,132.0,2.0,FIN
7095,111.0,1.0,FIN
7096,226.0,0.0,FIN
7097,259.0,0.0,FIN
7098,306.0,2.0,FIN
7099,301.0,1.0,FIN
7100,291.0,2.0,FIN
7101,148.0,0.0,FIN
7102,178.0,0.0,FIN
7103,187.0,0.0,FIN
7104,191.0,2.0,FIN
7105,168.0,0.0,FIN
7106,134.0,0.0,FIN
7107,124.0,0.0,FIN
7108,71.0,0.0,FIN
7109,74.0,0.0,FIN
7110,128.0,1.0,FIN
7111,98.0,0.0,FIN
7112,118.0,2.0,FIN
7113,110.0,1.0,FIN
7114,120.0,0.0,FIN
7115,74.0,0.0,FIN
7116,64.0,0.0,FIN
7117,77.0,0.0,FIN
7118,85.0,0.0,FIN
7119,58.0,1.0,FIN
7120,53.0,0.0,FIN
7121,59.0,1.0,FIN
7122,45.0,0.0,FIN
7123,40.0,0.0,FIN
7124,58.0,2.0,FIN
7125,54.0,0.0,FIN
7126,55.0,3.0,FIN
7127,57.0,0.0,FIN
7128,45.0,0.0,FIN
7129,33.0,1.0,FIN
7130,22.0,0.0,FIN
7131,42.0,1.0,FIN
7132,36.0,0.0,FIN
7133,26.0,0.0,FIN
7134,29.0,1.0,FIN
7135,48.0,1.0,FIN
7136,18.0,0.0,FIN
7137,19.0,0.0,FIN
7138,35.0,0.0,FIN
7139,32.0,0.0,FIN
7140,20.0,0.0,FIN
7141,15.0,0.0,FIN
7142,17.0,0.0,FIN
7143,11.0,0.0,FIN
7144,16.0,0.0,FIN
7145,25.0,0.0,FIN
7146,27.0,0.0,FIN
7147,47.0,0.0,FIN
7148,39.0,0.0,FIN
7149,27.0,0.0,FIN
7150,43.0,1.0,FIN
7151,14.0,0.0,FIN
7152,27.0,0.0,FIN
7153,21.0,0.0,FIN
7154,27.0,0.0,FIN
7155,28.0,0.0,FIN
7156,15.0,0.0,FIN
7157,35.0,0.0,FIN
7158,9.0,0.0,FIN
7159,17.0,0.0,FIN
7160,22.0,0.0,FIN
7161,29.0,0.0,FIN
7162,22.0,0.0,FIN
7163,35.0,1.0,FIN
7164,10.0,0.0,FIN
7165,15.0,0.0,FIN
7166,18.0,0.0,FIN
7167,8.0,0.0,FIN
7168,12.0,1.0,FIN
7169,9.0,1.0,FIN
7170,12.0,0.0,FIN
7171,8.0,0.0,FIN
7172,4.0,0.0,FIN
7173,10.0,0.0,FIN
7174,3.0,0.0,FIN
7175,11.0,0.0,FIN
7176,8.0,0.0,FIN
7177,12.0,1.0,FIN
7178,5.0,0.0,FIN
7179,7.0,0.0,FIN
7180,6.0,0.0,FIN
7181,9.0,0.0,FIN
7182,5.0,0.0,FIN
7183,5.0,0.0,FIN
7184,6.0,0.0,FIN
7185,4.0,0.0,FIN
7186,0.0,0.0,FIN
7187,6.0,0.0,FIN
7188,8.0,0.0,FIN
7189,9.0,0.0,FIN
7190,3.0,0.0,FIN
7191,8.0,0.0,FIN
7192,3.0,0.0,FIN
7193,2.0,0.0,FIN
7194,6.0,0.0,FIN
7195,7.0,0.0,FIN
7196,2.0,0.0,FIN
7197,10.0,0.0,FIN
7198,16.0,1.0,FIN
7199,7.0,0.0,FIN
7200,2.0,0.0,FIN
7201,3.0,0.0,FIN
7202,14.0,0.0,FIN
7203,17.0,1.0,FIN
7204,5.0,0.0,FIN
7205,5.0,0.0,FIN
7206,13.0,1.0,FIN
7207,2.0,1.0,FIN
7208,0.0,0.0,FIN
7209,8.0,0.0,FIN
7210,4.0,0.0,FIN
7211,8.0,0.0,FIN
7212,16.0,0.0,FIN
7213,5.0,0.0,FIN
7214,2.0,0.0,FIN
7215,13.0,0.0,FIN
7216,9.0,0.0,FIN
7217,7.0,0.0,FIN
7218,8.0,0.0,FIN
7219,10.0,0.0,FIN
7220,4.0,0.0,FIN
7221,13.0,0.0,FIN
7222,13.0,0.0,FIN
7223,12.0,0.0,FIN
7224,25.0,0.0,FIN
7225,15.0,0.0,FIN
7226,17.0,0.0,FIN
7227,12.0,0.0,FIN
7228,10.0,0.0,FIN
7229,21.0,1.0,FIN
7230,30.0,0.0,FIN
7231,12.0,0.0,FIN
7232,33.0,0.0,FIN
7233,45.0,1.0,FIN
7234,20.0,0.0,FIN
7235,18.0,0.0,FIN
7236,32.0,1.0,FIN
7237,22.0,0.0,FIN
7238,43.0,1.0,FIN
7239,41.0,0.0,FIN
7240,45.0,2.0,FIN
7241,29.0,0.0,FIN
7242,25.0,2.0,FIN
7243,55.0,1.0,FIN
7244,50.0,0.0,FIN
7245,78.0,2.0,FIN
7246,67.0,2.0,FIN
7247,92.0,1.0,FIN
7248,28.0,0.0,FIN
7249,47.0,2.0,FIN
7250,81.0,1.0,FIN
7251,108.0,7.0,FIN
7252,95.0,2.0,FIN
7253,125.0,4.0,FIN
7254,133.0,7.0,FIN
7255,61.0,3.0,FIN
7256,58.0,3.0,FIN
7257,48.0,2.0,FIN
7258,86.0,4.0,FIN
7259,108.0,1.0,FIN
7260,139.0,2.0,FIN
7261,123.0,1.0,FIN
7262,73.0,5.0,FIN
7263,76.0,6.0,FIN
7264,92.0,3.0,FIN
7265,116.0,0.0,FIN
7266,124.0,6.0,FIN
7267,112.0,4.0,FIN
7268,143.0,17.0,FIN
7269,67.0,6.0,FIN
7270,56.0,0.0,FIN
7271,125.0,10.0,FIN
7272,120.0,12.0,FIN
7273,130.0,14.0,FIN
7274,175.0,10.0,FIN
7275,117.0,12.0,FIN
7276,80.0,11.0,FIN
7277,75.0,3.0,FIN
7278,71.0,3.0,FIN
7279,158.0,11.0,FIN
7280,138.0,8.0,FIN
7281,200.0,17.0,FIN
7282,209.0,10.0,FIN
7283,122.0,4.0,FIN
7284,81.0,7.0,FIN
7285,199.0,5.0,FIN
7286,161.0,6.0,FIN
7287,149.0,4.0,FIN
7288,125.0,7.0,FIN
7289,129.0,10.0,FIN
7290,70.0,10.0,FIN
7291,77.0,4.0,FIN
7292,95.0,2.0,FIN
7293,113.0,4.0,FIN
7294,104.0,5.0,FIN
7295,99.0,1.0,FIN
7296,84.0,4.0,FIN
7297,78.0,1.0,FIN
7298,87.0,2.0,FIN
7299,87.0,1.0,FIN
7300,99.0,1.0,FIN
7301,90.0,0.0,FIN
7302,47.0,2.0,FIN
7303,52.0,1.0,FIN
7304,53.0,0.0,FIN
7305,29.0,1.0,FIN
7306,28.0,1.0,FIN
7307,60.0,0.0,FIN
7308,76.0,0.0,FIN
7309,54.0,0.0,FIN
7310,17.0,0.0,FIN
7311,9.0,0.0,FIN
7312,7.0,0.0,FIN
7313,7.0,1.0,FIN
7314,1.0,0.0,FIN
7315,6.0,0.0,FIN
7316,4.0,0.0,FIN
7317,0.0,0.0,FIN
7318,1.0,0.0,FIN
7319,1.0,0.0,FIN
7320,3.0,0.0,FIN
7321,1.0,0.0,FIN
7322,0.0,0.0,FIN
7323,1.0,0.0,FIN
7324,0.0,0.0,FIN
7325,0.0,0.0,FIN
7326,1.0,0.0,FIN
7327,0.0,0.0,FIN
7328,0.0,0.0,FIN
7329,0.0,0.0,FIN
7330,0.0,0.0,FIN
7331,0.0,0.0,FIN
7332,0.0,0.0,FIN
7333,0.0,0.0,FIN
7334,0.0,0.0,FIN
7335,0.0,0.0,FIN
7336,0.0,0.0,FIN
7337,0.0,0.0,FIN
7338,1.0,0.0,FIN
7339,0.0,0.0,FIN
7340,0.0,0.0,FIN
7341,0.0,0.0,FIN
7342,0.0,0.0,FIN
7343,0.0,0.0,FIN
7344,0.0,0.0,FIN
7345,0.0,0.0,FIN
7346,0.0,0.0,FIN
7347,0.0,0.0,FIN
7348,0.0,0.0,FIN
7349,0.0,0.0,FIN
7350,0.0,0.0,FIN
7351,1.0,0.0,FIN
7352,0.0,0.0,FIN
7353,0.0,0.0,FIN
7354,0.0,0.0,FIN
7355,0.0,0.0,FIN
7356,0.0,0.0,FIN
7357,0.0,0.0,FIN
7358,0.0,0.0,FIN
7359,0.0,0.0,FIN
7360,0.0,0.0,FIN
7361,0.0,0.0,FIN
7362,0.0,0.0,FIN
7363,0.0,0.0,FIN
7364,0.0,0.0,FIN
7365,0.0,0.0,FIN
7366,0.0,0.0,FIN
7367,0.0,0.0,FIN
7368,0.0,0.0,FIN
7369,0.0,0.0,FIN
7370,0.0,0.0,FIN
7371,0.0,0.0,FIN
7372,0.0,0.0,FIN
7373,0.0,0.0,FIN
7374,0.0,0.0,FIN
7375,0.0,0.0,FIN
7376,0.0,0.0,FIN
7377,0.0,0.0,FIN
7378,1.0,0.0,FIN
7888,19927.0,251.0,FRA
7889,26457.0,303.0,FRA
7890,11395.0,969.0,FRA
7891,2960.0,363.0,FRA
7892,8822.0,173.0,FRA
7893,3093.0,146.0,FRA
7894,20262.0,159.0,FRA
7895,21634.0,290.0,FRA
7896,14929.0,276.0,FRA
7897,11795.0,802.0,FRA
7898,5797.0,351.0,FRA
7899,12799.0,131.0,FRA
7900,17565.0,189.0,FRA
7901,15674.0,610.0,FRA
7902,18254.0,258.0,FRA
7903,17615.0,289.0,FRA
7904,11532.0,790.0,FRA
7905,3063.0,371.0,FRA
7906,11533.0,150.0,FRA
7907,13947.0,194.0,FRA
7908,13406.0,627.0,FRA
7909,13750.0,292.0,FRA
7910,14595.0,296.0,FRA
7911,13713.0,831.0,FRA
7912,3411.0,366.0,FRA
7913,11022.0,174.0,FRA
7914,12923.0,214.0,FRA
7915,11221.0,627.0,FRA
7916,12696.0,324.0,FRA
7917,14064.0,309.0,FRA
7918,8083.0,775.0,FRA
7919,4005.0,406.0,FRA
7920,9784.0,198.0,FRA
7921,12580.0,213.0,FRA
7922,12459.0,957.0,FRA
7923,13563.0,339.0,FRA
7924,16282.0,381.0,FRA
7925,9155.0,1004.0,FRA
7926,4452.0,500.0,FRA
7927,13157.0,214.0,FRA
7928,17881.0,253.0,FRA
7929,22882.0,1138.0,FRA
7930,21150.0,429.0,FRA
7931,28383.0,425.0,FRA
7932,45522.0,1219.0,FRA
7933,9406.0,506.0,FRA
7934,27228.0,302.0,FRA
7935,32095.0,354.0,FRA
7936,23794.0,932.0,FRA
7937,33172.0,425.0,FRA
7938,35879.0,328.0,FRA
7939,22180.0,1220.0,FRA
7940,20155.0,548.0,FRA
7941,38619.0,270.0,FRA
7942,86852.0,304.0,FRA
7943,60486.0,828.0,FRA
7944,58046.0,363.0,FRA
7945,40558.0,385.0,FRA
7946,36330.0,854.0,FRA
7947,52518.0,416.0,FRA
7948,46290.0,231.0,FRA
7949,35641.0,223.0,FRA
7950,49215.0,545.0,FRA
7951,47637.0,235.0,FRA
7952,36437.0,244.0,FRA
7953,33417.0,523.0,FRA
7954,26771.0,257.0,FRA
7955,52010.0,116.0,FRA
7956,45422.0,137.0,FRA
7957,42032.0,298.0,FRA
7958,41622.0,162.0,FRA
7959,26676.0,163.0,FRA
7960,20468.0,262.0,FRA
7961,13243.0,146.0,FRA
7962,29837.0,85.0,FRA
7963,32427.0,89.0,FRA
7964,25086.0,178.0,FRA
7965,30621.0,88.0,FRA
7966,22591.0,104.0,FRA
7967,12993.0,108.0,FRA
7968,8505.0,95.0,FRA
7969,16101.0,46.0,FRA
7970,26896.0,54.0,FRA
7971,20339.0,109.0,FRA
7972,18129.0,76.0,FRA
7973,18746.0,80.0,FRA
7974,10489.0,66.0,FRA
7975,5084.0,69.0,FRA
7976,12565.0,32.0,FRA
7977,16972.0,43.0,FRA
7978,12148.0,136.0,FRA
7979,13970.0,63.0,FRA
7980,12845.0,63.0,FRA
7981,8051.0,85.0,FRA
7982,4070.0,81.0,FRA
7983,11123.0,27.0,FRA
7984,14412.0,39.0,FRA
7985,15797.0,150.0,FRA
7986,16096.0,52.0,FRA
7987,13072.0,43.0,FRA
7988,10008.0,78.0,FRA
7989,5298.0,53.0,FRA
7990,10569.0,11.0,FRA
7991,13498.0,25.0,FRA
7992,13215.0,154.0,FRA
7993,10593.0,50.0,FRA
7994,9784.0,46.0,FRA
7995,7852.0,49.0,FRA
7996,6158.0,34.0,FRA
7997,7183.0,6.0,FRA
7998,10561.0,17.0,FRA
7999,9406.0,80.0,FRA
8000,9843.0,19.0,FRA
8001,8577.0,30.0,FRA
8002,6544.0,38.0,FRA
8003,4203.0,25.0,FRA
8004,7071.0,3.0,FRA
8005,8550.0,12.0,FRA
8006,8975.0,-20.0,FRA
8007,7157.0,20.0,FRA
8008,7017.0,25.0,FRA
8009,4982.0,26.0,FRA
8010,3082.0,29.0,FRA
8011,5413.0,4.0,FRA
8012,5453.0,6.0,FRA
8013,7379.0,20.0,FRA
8014,6111.0,12.0,FRA
8015,5429.0,18.0,FRA
8016,3304.0,15.0,FRA
8017,1955.0,15.0,FRA
8018,4897.0,1.0,FRA
8019,3602.0,8.0,FRA
8020,4586.0,23.0,FRA
8021,4771.0,12.0,FRA
8022,3776.0,17.0,FRA
8023,2238.0,22.0,FRA
8024,493.0,19.0,FRA
8025,3015.0,1.0,FRA
8026,3310.0,3.0,FRA
8027,2846.0,18.0,FRA
8028,2669.0,17.0,FRA
8029,2524.0,17.0,FRA
8030,1397.0,14.0,FRA
8031,785.0,14.0,FRA
8032,1885.0,0.0,FRA
8033,2184.0,2.0,FRA
8034,2288.0,12.0,FRA
8035,1604.0,7.0,FRA
8036,1695.0,9.0,FRA
8037,1039.0,2.0,FRA
8038,556.0,22.0,FRA
8039,1192.0,1.0,FRA
8040,1628.0,6.0,FRA
8041,1346.0,11.0,FRA
8042,1377.0,16.0,FRA
8043,1392.0,15.0,FRA
8044,725.0,14.0,FRA
8045,514.0,8.0,FRA
8046,929.0,1.0,FRA
8047,1108.0,8.0,FRA
8048,1130.0,10.0,FRA
8049,1062.0,10.0,FRA
8050,998.0,7.0,FRA
8051,584.0,-12.0,FRA
8052,350.0,16.0,FRA
8053,765.0,1.0,FRA
8054,965.0,8.0,FRA
8055,836.0,14.0,FRA
8056,534.0,18.0,FRA
8057,416.0,85.0,FRA
8058,511.0,6.0,FRA
8059,288.0,18.0,FRA
8060,585.0,1.0,FRA
8061,752.0,6.0,FRA
8062,658.0,25.0,FRA
8063,621.0,14.0,FRA
8064,663.0,32.0,FRA
8065,475.0,13.0,FRA
8066,176.0,13.0,FRA
8067,448.0,2.0,FRA
8068,751.0,12.0,FRA
8069,582.0,18.0,FRA
8070,659.0,14.0,FRA
8071,918.0,18.0,FRA
8072,541.0,30.0,FRA
8073,1324.0,18.0,FRA
8074,0.0,2.0,FRA
8075,0.0,15.0,FRA
8076,1588.0,26.0,FRA
8077,0.0,21.0,FRA
8078,81.0,11.0,FRA
8079,517.0,57.0,FRA
8080,373.0,23.0,FRA
8081,284.0,7.0,FRA
8082,641.0,16.0,FRA
8083,811.0,14.0,FRA
8084,467.0,28.0,FRA
8085,458.0,28.0,FRA
8086,344.0,111.0,FRA
8087,152.0,29.0,FRA
8088,407.0,9.0,FRA
8089,526.0,24.0,FRA
8090,726.0,28.0,FRA
8091,425.0,27.0,FRA
8092,545.0,23.0,FRA
8093,403.0,87.0,FRA
8094,211.0,54.0,FRA
8095,343.0,13.0,FRA
8096,579.0,31.0,FRA
8097,611.0,46.0,FRA
8098,767.0,44.0,FRA
8099,352.0,81.0,FRA
8100,-766.0,107.0,FRA
8101,338.0,31.0,FRA
8102,257.0,31.0,FRA
8103,1828.0,57.0,FRA
8104,597.0,52.0,FRA
8105,3325.0,66.0,FRA
8106,191.0,66.0,FRA
8107,276.0,97.0,FRA
8108,358.0,65.0,FRA
8109,115.0,35.0,FRA
8110,250.0,43.0,FRA
8111,393.0,74.0,FRA
8112,318.0,83.0,FRA
8113,418.0,110.0,FRA
8114,524.0,-217.0,FRA
8115,492.0,131.0,FRA
8116,120.0,483.0,FRA
8117,372.0,96.0,FRA
8118,563.0,104.0,FRA
8119,622.0,351.0,FRA
8120,507.0,83.0,FRA
8121,708.0,348.0,FRA
8122,456.0,263.0,FRA
8123,209.0,70.0,FRA
8124,433.0,80.0,FRA
8125,642.0,243.0,FRA
8126,629.0,178.0,FRA
8127,4183.0,278.0,FRA
8128,1104.0,330.0,FRA
8129,576.0,306.0,FRA
8130,308.0,135.0,FRA
8131,794.0,166.0,FRA
8132,604.0,212.0,FRA
8133,1139.0,288.0,FRA
8134,1152.0,549.0,FRA
8135,1520.0,244.0,FRA
8136,1195.0,437.0,FRA
8137,461.0,242.0,FRA
8138,1537.0,369.0,FRA
8139,1773.0,389.0,FRA
8140,1653.0,516.0,FRA
8141,1827.0,541.0,FRA
8142,2667.0,531.0,FRA
8143,2051.0,547.0,FRA
8144,785.0,395.0,FRA
8145,2569.0,642.0,FRA
8146,405.0,760.0,FRA
8147,2641.0,746.0,FRA
8148,2633.0,1438.0,FRA
8149,5497.0,762.0,FRA
8150,2673.0,574.0,FRA
8151,1613.0,561.0,FRA
8152,3114.0,635.0,FRA
8153,4342.0,987.0,FRA
8154,4286.0,1341.0,FRA
8155,3881.0,541.0,FRA
8156,3777.0,1417.0,FRA
8157,3912.0,833.0,FRA
8158,1873.0,518.0,FRA
8159,4267.0,1053.0,FRA
8160,5233.0,2004.0,FRA
8161,2116.0,471.0,FRA
8162,4861.0,509.0,FRA
8163,7578.0,499.0,FRA
8164,4376.0,418.0,FRA
8165,2599.0,292.0,FRA
8166,4611.0,319.0,FRA
8167,3809.0,299.0,FRA
8168,3922.0,308.0,FRA
8169,2931.0,288.0,FRA
8170,2446.0,240.0,FRA
8171,3170.0,228.0,FRA
8172,2227.0,107.0,FRA
8173,1847.0,75.0,FRA
8174,1617.0,123.0,FRA
8175,1861.0,109.0,FRA
8176,1404.0,218.0,FRA
8177,1097.0,0.0,FRA
8178,1210.0,0.0,FRA
8179,924.0,0.0,FRA
8180,838.0,0.0,FRA
8181,785.0,0.0,FRA
8182,595.0,0.0,FRA
8183,497.0,0.0,FRA
8184,372.0,0.0,FRA
8185,286.0,0.0,FRA
8186,177.0,0.0,FRA
8187,336.0,0.0,FRA
8188,190.0,0.0,FRA
8189,138.0,0.0,FRA
8190,73.0,0.0,FRA
8191,21.0,0.0,FRA
8192,46.0,0.0,FRA
8193,45.0,0.0,FRA
8194,50.0,0.0,FRA
8195,15.0,0.0,FRA
8196,18.0,0.0,FRA
8197,3.0,0.0,FRA
8198,2.0,0.0,FRA
8199,0.0,0.0,FRA
8200,0.0,0.0,FRA
8201,0.0,0.0,FRA
8202,0.0,0.0,FRA
8203,0.0,0.0,FRA
8204,0.0,0.0,FRA
8205,0.0,0.0,FRA
8206,0.0,0.0,FRA
8207,0.0,0.0,FRA
8208,1.0,0.0,FRA
8209,0.0,0.0,FRA
8210,0.0,0.0,FRA
8211,0.0,0.0,FRA
8212,0.0,0.0,FRA
8213,0.0,0.0,FRA
8214,0.0,0.0,FRA
8215,5.0,0.0,FRA
8216,0.0,0.0,FRA
8217,0.0,0.0,FRA
8218,0.0,0.0,FRA
8219,0.0,0.0,FRA
8220,0.0,0.0,FRA
8221,0.0,0.0,FRA
8222,0.0,0.0,FRA
8223,0.0,0.0,FRA
8224,1.0,0.0,FRA
8225,1.0,0.0,FRA
8226,4.0,0.0,FRA
8227,-3.0,0.0,FRA
8228,0.0,0.0,FRA
8229,0.0,0.0,FRA
8230,2.0,0.0,FRA
8231,1.0,0.0,FRA
8741,19587.0,778.0,DEU
8742,31054.0,1289.0,DEU
8743,27570.0,1249.0,DEU
8744,15738.0,894.0,DEU
8745,9807.0,528.0,DEU
8746,11542.0,576.0,DEU
8747,13151.0,509.0,DEU
8748,21136.0,711.0,DEU
8749,33969.0,1252.0,DEU
8750,28980.0,1200.0,DEU
8751,20299.0,925.0,DEU
8752,13898.0,544.0,DEU
8753,21697.0,773.0,DEU
8754,29765.0,1044.0,DEU
8755,31955.0,1167.0,DEU
8756,31360.0,1070.0,DEU
8757,26929.0,1015.0,DEU
8758,19075.0,828.0,DEU
8759,12503.0,517.0,DEU
8760,20608.0,767.0,DEU
8761,27254.0,978.0,DEU
8762,29041.0,1077.0,DEU
8763,27640.0,848.0,DEU
8764,22798.0,865.0,DEU
8765,16465.0,695.0,DEU
8766,10237.0,360.0,DEU
8767,15725.0,513.0,DEU
8768,22258.0,812.0,DEU
8769,24426.0,851.0,DEU
8770,23203.0,737.0,DEU
8771,19220.0,658.0,DEU
8772,13295.0,537.0,DEU
8773,8785.0,326.0,DEU
8774,14940.0,404.0,DEU
8775,20136.0,626.0,DEU
8776,22759.0,658.0,DEU
8777,22052.0,590.0,DEU
8778,19405.0,510.0,DEU
8779,15076.0,472.0,DEU
8780,8826.0,285.0,DEU
8781,14769.0,344.0,DEU
8782,22293.0,532.0,DEU
8783,23762.0,565.0,DEU
8784,23697.0,532.0,DEU
8785,20352.0,510.0,DEU
8786,14695.0,449.0,DEU
8787,8848.0,224.0,DEU
8788,15796.0,372.0,DEU
8789,21373.0,416.0,DEU
8790,23511.0,430.0,DEU
8791,22706.0,421.0,DEU
8792,19609.0,345.0,DEU
8793,15984.0,322.0,DEU
8794,10136.0,165.0,DEU
8795,15929.0,219.0,DEU
8796,21582.0,253.0,DEU
8797,22280.0,339.0,DEU
8798,21199.0,316.0,DEU
8799,19356.0,330.0,DEU
8800,15256.0,277.0,DEU
8801,10525.0,170.0,DEU
8802,13998.0,195.0,DEU
8803,19409.0,260.0,DEU
8804,19853.0,269.0,DEU
8805,19247.0,249.0,DEU
8806,15943.0,238.0,DEU
8807,12026.0,240.0,DEU
8808,7453.0,125.0,DEU
8809,11101.0,124.0,DEU
8810,14038.0,199.0,DEU
8811,13933.0,207.0,DEU
8812,12410.0,143.0,DEU
8813,9455.0,130.0,DEU
8814,6491.0,87.0,DEU
8815,3679.0,54.0,DEU
8816,5688.0,60.0,DEU
8817,7977.0,90.0,DEU
8818,7907.0,81.0,DEU
8819,7249.0,63.0,DEU
8820,5367.0,56.0,DEU
8821,4190.0,59.0,DEU
8822,2273.0,25.0,DEU
8823,3630.0,39.0,DEU
8824,5061.0,44.0,DEU
8825,4668.0,42.0,DEU
8826,4495.0,34.0,DEU
8827,3590.0,27.0,DEU
8828,2412.0,34.0,DEU
8829,1155.0,9.0,DEU
8830,2198.0,12.0,DEU
8831,2925.0,25.0,DEU
8832,2926.0,26.0,DEU
8833,2737.0,16.0,DEU
8834,2165.0,15.0,DEU
8835,1833.0,19.0,DEU
8836,873.0,7.0,DEU
8837,1786.0,26.0,DEU
8838,2334.0,15.0,DEU
8839,2392.0,18.0,DEU
8840,2213.0,11.0,DEU
8841,1815.0,15.0,DEU
8842,1657.0,18.0,DEU
8843,690.0,10.0,DEU
8844,1392.0,12.0,DEU
8845,2169.0,15.0,DEU
8846,2357.0,9.0,DEU
8847,2194.0,15.0,DEU
8848,2004.0,16.0,DEU
8849,1487.0,5.0,DEU
8850,762.0,8.0,DEU
8851,1223.0,8.0,DEU
8852,1650.0,12.0,DEU
8853,1590.0,6.0,DEU
8854,1747.0,9.0,DEU
8855,1378.0,19.0,DEU
8856,1413.0,6.0,DEU
8857,581.0,4.0,DEU
8858,1106.0,7.0,DEU
8859,1494.0,7.0,DEU
8860,1517.0,7.0,DEU
8861,1411.0,3.0,DEU
8862,1323.0,3.0,DEU
8863,1185.0,4.0,DEU
8864,537.0,3.0,DEU
8865,834.0,2.0,DEU
8866,1390.0,3.0,DEU
8867,1543.0,1.0,DEU
8868,1618.0,2.0,DEU
8869,1486.0,2.0,DEU
8870,1426.0,5.0,DEU
8871,565.0,0.0,DEU
8872,919.0,2.0,DEU
8873,1656.0,3.0,DEU
8874,1620.0,7.0,DEU
8875,1754.0,1.0,DEU
8876,1533.0,10.0,DEU
8877,1549.0,8.0,DEU
8878,494.0,5.0,DEU
8879,756.0,4.0,DEU
8880,1376.0,6.0,DEU
8881,1491.0,2.0,DEU
8882,1541.0,10.0,DEU
8883,1193.0,2.0,DEU
8884,1104.0,2.0,DEU
8885,321.0,2.0,DEU
8886,710.0,2.0,DEU
8887,1006.0,5.0,DEU
8888,1170.0,7.0,DEU
8889,1112.0,3.0,DEU
8890,950.0,6.0,DEU
8891,799.0,9.0,DEU
8892,305.0,1.0,DEU
8893,561.0,1.0,DEU
8894,914.0,13.0,DEU
8895,864.0,5.0,DEU
8896,912.0,5.0,DEU
8897,756.0,4.0,DEU
8898,529.0,7.0,DEU
8899,211.0,0.0,DEU
8900,543.0,3.0,DEU
8901,810.0,10.0,DEU
8902,694.0,3.0,DEU
8903,699.0,9.0,DEU
8904,524.0,4.0,DEU
8905,456.0,4.0,DEU
8906,179.0,4.0,DEU
8907,443.0,0.0,DEU
8908,523.0,6.0,DEU
8909,557.0,7.0,DEU
8910,541.0,6.0,DEU
8911,468.0,2.0,DEU
8912,329.0,5.0,DEU
8913,131.0,1.0,DEU
8914,277.0,0.0,DEU
8915,425.0,3.0,DEU
8916,424.0,5.0,DEU
8917,450.0,6.0,DEU
8918,392.0,4.0,DEU
8919,323.0,6.0,DEU
8920,144.0,4.0,DEU
8921,294.0,2.0,DEU
8922,427.0,6.0,DEU
