,cases,deaths,countryterritoryCode
6832,195.0,0.0,FIN
6833,260.0,0.0,FIN
6834,230.0,0.0,FIN
6835,119.0,0.0,FIN
6836,131.0,0.0,FIN
6837,195.0,0.0,FIN
6838,162.0,0.0,FIN
6839,143.0,1.0,FIN
6840,109.0,0.0,FIN
6841,112.0,1.0,FIN
6842,80.0,0.0,FIN
6843,57.0,0.0,FIN
6844,81.0,0.0,FIN
6845,91.0,0.0,FIN
6846,64.0,0.0,FIN
6847,77.0,2.0,FIN
6848,93.0,0.0,FIN
6849,48.0,0.0,FIN
6850,47.0,0.0,FIN
6851,70.0,0.0,FIN
6852,72.0,1.0,FIN
6853,81.0,0.0,FIN
6854,101.0,1.0,FIN
6855,139.0,1.0,FIN
6856,60.0,0.0,FIN
6857,64.0,0.0,FIN
6858,101.0,1.0,FIN
6859,110.0,0.0,FIN
6860,119.0,0.0,FIN
6861,122.0,1.0,FIN
6862,150.0,0.0,FIN
6863,78.0,2.0,FIN
6864,64.0,0.0,FIN
6865,135.0,0.0,FIN
6866,127.0,0.0,FIN
6867,144.0,1.0,FIN
6868,153.0,0.0,FIN
6869,189.0,0.0,FIN
6870,93.0,2.0,FIN
6871,109.0,2.0,FIN
6872,169.0,0.0,FIN
6873,217.0,0.0,FIN
6874,230.0,6.0,FIN
6875,217.0,3.0,FIN
6876,284.0,0.0,FIN
6877,134.0,2.0,FIN
6878,163.0,6.0,FIN
6879,250.0,5.0,FIN
6880,157.0,2.0,FIN
6881,256.0,2.0,FIN
6882,215.0,1.0,FIN
6883,256.0,1.0,FIN
6884,130.0,0.0,FIN
6885,134.0,0.0,FIN
6886,214.0,1.0,FIN
6887,238.0,2.0,FIN
6888,265.0,1.0,FIN
6889,206.0,0.0,FIN
6890,316.0,0.0,FIN
6891,135.0,2.0,FIN
6892,109.0,0.0,FIN
6893,197.0,2.0,FIN
6894,201.0,1.0,FIN
6895,275.0,2.0,FIN
6896,229.0,2.0,FIN
6897,242.0,3.0,FIN
6898,141.0,0.0,FIN
6899,153.0,1.0,FIN
6900,255.0,1.0,FIN
6901,257.0,0.0,FIN
6902,232.0,2.0,FIN
6903,286.0,1.0,FIN
6904,287.0,3.0,FIN
6905,157.0,0.0,FIN
6906,172.0,2.0,FIN
6907,265.0,5.0,FIN
6908,274.0,2.0,FIN
6909,342.0,1.0,FIN
6910,323.0,4.0,FIN
6911,404.0,1.0,FIN
6912,240.0,0.0,FIN
6913,227.0,2.0,FIN
6914,350.0,2.0,FIN
6915,407.0,2.0,FIN
6916,425.0,4.0,FIN
6917,545.0,1.0,FIN
6918,359.0,0.0,FIN
6919,321.0,1.0,FIN
6920,324.0,3.0,FIN
6921,361.0,2.0,FIN
6922,487.0,2.0,FIN
6923,552.0,1.0,FIN
6924,571.0,2.0,FIN
6925,655.0,3.0,FIN
6926,374.0,1.0,FIN
6927,352.0,4.0,FIN
6928,687.0,3.0,FIN
6929,607.0,3.0,FIN
6930,695.0,4.0,FIN
6931,703.0,5.0,FIN
6932,768.0,6.0,FIN
6933,421.0,0.0,FIN
6934,403.0,4.0,FIN
6935,745.0,7.0,FIN
6936,739.0,4.0,FIN
6937,743.0,3.0,FIN
6938,767.0,1.0,FIN
6939,893.0,1.0,FIN
6940,435.0,0.0,FIN
6941,494.0,4.0,FIN
6942,809.0,4.0,FIN
6943,780.0,4.0,FIN
6944,822.0,4.0,FIN
6945,770.0,4.0,FIN
6946,834.0,9.0,FIN
6947,396.0,2.0,FIN
6948,432.0,1.0,FIN
6949,630.0,3.0,FIN
6950,638.0,2.0,FIN
6951,735.0,1.0,FIN
6952,756.0,2.0,FIN
6953,870.0,7.0,FIN
6954,422.0,1.0,FIN
6955,405.0,1.0,FIN
6956,689.0,3.0,FIN
6957,629.0,7.0,FIN
6958,600.0,2.0,FIN
6959,625.0,9.0,FIN
6960,623.0,5.0,FIN
6961,355.0,1.0,FIN
6962,318.0,2.0,FIN
6963,573.0,4.0,FIN
6964,614.0,2.0,FIN
6965,563.0,2.0,FIN
6966,514.0,5.0,FIN
6967,617.0,1.0,FIN
6968,281.0,4.0,FIN
6969,279.0,4.0,FIN
6970,417.0,2.0,FIN
6971,362.0,2.0,FIN
6972,382.0,5.0,FIN
6973,373.0,0.0,FIN
6974,461.0,5.0,FIN
6975,264.0,2.0,FIN
6976,237.0,0.0,FIN
6977,366.0,2.0,FIN
6978,373.0,1.0,FIN
6979,441.0,3.0,FIN
6980,395.0,2.0,FIN
6981,533.0,6.0,FIN
6982,282.0,0.0,FIN
6983,234.0,1.0,FIN
6984,379.0,3.0,FIN
6985,435.0,1.0,FIN
6986,382.0,0.0,FIN
6987,397.0,3.0,FIN
6988,605.0,5.0,FIN
6989,247.0,2.0,FIN
6990,168.0,2.0,FIN
6991,361.0,2.0,FIN
6992,379.0,4.0,FIN
6993,406.0,12.0,FIN
6994,344.0,4.0,FIN
6995,447.0,1.0,FIN
6996,201.0,0.0,FIN
6997,172.0,1.0,FIN
6998,268.0,1.0,FIN
6999,252.0,5.0,FIN
7000,264.0,5.0,FIN
7001,229.0,9.0,FIN
7002,388.0,8.0,FIN
7003,194.0,3.0,FIN
7004,196.0,2.0,FIN
7005,254.0,4.0,FIN
7006,339.0,3.0,FIN
7007,209.0,3.0,FIN
7008,277.0,4.0,FIN
7009,479.0,7.0,FIN
7010,204.0,3.0,FIN
7011,232.0,4.0,FIN
7012,158.0,3.0,FIN
7379,32029.0,88.0,FRA
7380,4386.0,82.0,FRA
7381,16965.0,11.0,FRA
7382,22507.0,44.0,FRA
7383,24332.0,65.0,FRA
7384,27842.0,67.0,FRA
7385,29995.0,80.0,FRA
7386,43624.0,90.0,FRA
7387,5936.0,126.0,FRA
7388,22844.0,21.0,FRA
7389,30459.0,74.0,FRA
7390,32773.0,98.0,FRA
7391,36047.0,84.0,FRA
7392,40299.0,96.0,FRA
7393,56449.0,123.0,FRA
7394,7354.0,132.0,FRA
7395,29324.0,54.0,FRA
7396,37958.0,62.0,FRA
7397,40224.0,110.0,FRA
7398,44225.0,122.0,FRA
7399,47925.0,114.0,FRA
7400,67017.0,120.0,FRA
7401,8737.0,180.0,FRA
7402,36726.0,32.0,FRA
7403,49482.0,61.0,FRA
7404,52919.0,158.0,FRA
7405,59760.0,132.0,FRA
7406,67711.0,152.0,FRA
7407,97498.0,170.0,FRA
7408,13984.0,197.0,FRA
7409,58954.0,40.0,FRA
7410,80571.0,75.0,FRA
7411,88389.0,146.0,FRA
7412,104007.0,185.0,FRA
7413,155711.0,227.0,FRA
7414,25465.0,182.0,FRA
7415,19810.0,48.0,FRA
7416,86650.0,35.0,FRA
7417,111583.0,61.0,FRA
7418,125394.0,151.0,FRA
7419,137342.0,133.0,FRA
7420,146426.0,152.0,FRA
7421,190762.0,159.0,FRA
7422,25492.0,178.0,FRA
7423,107654.0,45.0,FRA
7424,141690.0,87.0,FRA
7425,148768.0,139.0,FRA
7426,158792.0,105.0,FRA
7427,161950.0,128.0,FRA
7428,203021.0,129.0,FRA
7429,27648.0,149.0,FRA
7430,102266.0,31.0,FRA
7431,132114.0,68.0,FRA
7432,148629.0,134.0,FRA
7433,169311.0,139.0,FRA
7434,169024.0,149.0,FRA
7435,217480.0,164.0,FRA
7436,29455.0,149.0,FRA
7437,110174.0,41.0,FRA
7438,139517.0,67.0,FRA
7439,143571.0,121.0,FRA
7440,148635.0,124.0,FRA
7441,145560.0,101.0,FRA
7442,180777.0,133.0,FRA
7443,24179.0,152.0,FRA
7444,81283.0,30.0,FRA
7445,98104.0,62.0,FRA
7446,97579.0,112.0,FRA
7447,101747.0,116.0,FRA
7448,108832.0,173.0,FRA
7449,116618.0,146.0,FRA
7450,18853.0,185.0,FRA
7451,60422.0,29.0,FRA
7452,72443.0,51.0,FRA
7453,72399.0,149.0,FRA
7454,74818.0,107.0,FRA
7455,69190.0,155.0,FRA
7456,93050.0,167.0,FRA
7457,14496.0,176.0,FRA
7458,45328.0,32.0,FRA
7459,53678.0,120.0,FRA
7460,57789.0,181.0,FRA
7461,60225.0,180.0,FRA
7462,57697.0,186.0,FRA
7463,79794.0,209.0,FRA
7464,13483.0,232.0,FRA
7465,42600.0,76.0,FRA
7466,53623.0,101.0,FRA
7467,58138.0,188.0,FRA
7468,66732.0,281.0,FRA
7469,66833.0,212.0,FRA
7470,97382.0,286.0,FRA
7471,17195.0,283.0,FRA
7472,59003.0,114.0,FRA
7473,76638.0,148.0,FRA
7474,82553.0,304.0,FRA
7475,92345.0,287.0,FRA
7476,98735.0,276.0,FRA
7477,142253.0,390.0,FRA
7478,26475.0,385.0,FRA
7479,86562.0,107.0,FRA
7480,118611.0,161.0,FRA
7481,131376.0,269.0,FRA
7482,153025.0,370.0,FRA
7483,179614.0,283.0,FRA
7484,235267.0,691.0,FRA
7485,46001.0,417.0,FRA
7486,155439.0,129.0,FRA
7487,214542.0,170.0,FRA
7488,241049.0,355.0,FRA
7489,274352.0,264.0,FRA
7490,315363.0,276.0,FRA
7491,416896.0,381.0,FRA
7492,82657.0,348.0,FRA
7493,249448.0,127.0,FRA
7494,332398.0,178.0,FRA
7495,353503.0,263.0,FRA
7496,392168.0,268.0,FRA
7497,428008.0,258.0,FRA
7498,501635.0,467.0,FRA
7499,108481.0,393.0,FRA
7500,301614.0,115.0,FRA
7501,389320.0,167.0,FRA
7502,400851.0,233.0,FRA
7503,425183.0,245.0,FRA
7504,436167.0,231.0,FRA
7505,464769.0,375.0,FRA
7506,102144.0,296.0,FRA
7507,278129.0,98.0,FRA
7508,324580.0,148.0,FRA
7509,329371.0,191.0,FRA
7510,305322.0,225.0,FRA
7511,361719.0,246.0,FRA
7512,368149.0,341.0,FRA
7513,93896.0,280.0,FRA
7514,296097.0,90.0,FRA
7515,303669.0,142.0,FRA
7516,328214.0,193.0,FRA
7517,261481.0,204.0,FRA
7518,332252.0,246.0,FRA
7519,271686.0,351.0,FRA
7520,67461.0,270.0,FRA
7521,58432.0,91.0,FRA
7522,219126.0,110.0,FRA
7523,232200.0,189.0,FRA
7524,206243.0,180.0,FRA
7525,208099.0,184.0,FRA
7526,179807.0,290.0,FRA
7527,30383.0,256.0,FRA
7528,27697.0,96.0,FRA
7529,104611.0,84.0,FRA
7530,94124.0,167.0,FRA
7531,91608.0,179.0,FRA
7532,84272.0,170.0,FRA
7533,72832.0,229.0,FRA
7534,15075.0,224.0,FRA
7535,48473.0,75.0,FRA
7536,58536.0,85.0,FRA
7537,58128.0,162.0,FRA
7538,60866.0,188.0,FRA
7539,65713.0,151.0,FRA
7540,63405.0,158.0,FRA
7541,12036.0,243.0,FRA
7542,43848.0,48.0,FRA
7543,53720.0,65.0,FRA
7544,55339.0,150.0,FRA
7545,56854.0,136.0,FRA
7546,61340.0,133.0,FRA
7547,59019.0,172.0,FRA
7548,11308.0,192.0,FRA
7549,42252.0,29.0,FRA
7550,51624.0,49.0,FRA
7551,49858.0,127.0,FRA
7552,48416.0,103.0,FRA
7553,49610.0,96.0,FRA
7554,47177.0,115.0,FRA
7555,8279.0,122.0,FRA
7556,31648.0,23.0,FRA
7557,37218.0,34.0,FRA
7558,34436.0,60.0,FRA
7559,33464.0,72.0,FRA
7560,32591.0,81.0,FRA
7561,30454.0,84.0,FRA
7562,5266.0,97.0,FRA
7563,19749.0,15.0,FRA
7564,22678.0,23.0,FRA
7565,21220.0,50.0,FRA
7566,20366.0,52.0,FRA
7567,20294.0,56.0,FRA
7568,19778.0,47.0,FRA
7569,3241.0,75.0,FRA
7570,12496.0,17.0,FRA
7571,14646.0,16.0,FRA
7572,3860.0,48.0,FRA
7573,12603.0,17.0,FRA
7574,11883.0,33.0,FRA
7575,12476.0,44.0,FRA
7576,2197.0,57.0,FRA
7577,8547.0,10.0,FRA
7578,9605.0,25.0,FRA
7579,8998.0,26.0,FRA
7580,9502.0,49.0,FRA
7581,10050.0,35.0,FRA
7582,2039.0,87.0,FRA
7583,1866.0,6.0,FRA
7584,6329.0,12.0,FRA
7585,7360.0,22.0,FRA
7586,6433.0,28.0,FRA
7587,6461.0,34.0,FRA
7588,6528.0,33.0,FRA
7589,6603.0,38.0,FRA
7590,1295.0,43.0,FRA
7591,5005.0,4.0,FRA
7592,6291.0,23.0,FRA
7593,6366.0,29.0,FRA
7594,6127.0,37.0,FRA
7595,6036.0,26.0,FRA
7596,5934.0,39.0,FRA
7597,1057.0,46.0,FRA
7598,3778.0,5.0,FRA
7599,4899.0,15.0,FRA
7600,6099.0,36.0,FRA
7601,5187.0,40.0,FRA
7602,5578.0,24.0,FRA
7603,5880.0,53.0,FRA
7604,1120.0,35.0,FRA
7605,3991.0,8.0,FRA
7606,4734.0,15.0,FRA
7607,4470.0,41.0,FRA
7608,4615.0,36.0,FRA
7609,4946.0,39.0,FRA
7610,5558.0,61.0,FRA
7611,1138.0,55.0,FRA
7612,3744.0,9.0,FRA
7613,4948.0,30.0,FRA
7614,4935.0,49.0,FRA
7615,5204.0,61.0,FRA
7616,5835.0,43.0,FRA
7617,6765.0,58.0,FRA
7618,1309.0,84.0,FRA
7619,4706.0,14.0,FRA
7620,6012.0,29.0,FRA
7621,5879.0,53.0,FRA
7622,6229.0,66.0,FRA
7623,6794.0,60.0,FRA
7624,7851.0,153.0,FRA
7625,1515.0,30.0,FRA
7626,5814.0,28.0,FRA
7627,7414.0,42.0,FRA
7628,7373.0,92.0,FRA
7629,8128.0,74.0,FRA
7630,9144.0,80.0,FRA
7631,10327.0,94.0,FRA
7632,2062.0,97.0,FRA
7633,7679.0,29.0,FRA
7634,9601.0,46.0,FRA
7635,9966.0,94.0,FRA
7636,10969.0,114.0,FRA
7637,12828.0,119.0,FRA
7638,14534.0,108.0,FRA
7639,3042.0,126.0,FRA
7640,10410.0,49.0,FRA
7641,13336.0,83.0,FRA
7642,13466.0,95.0,FRA
7643,15911.0,109.0,FRA
7644,17621.0,95.0,FRA
7645,19425.0,135.0,FRA
7646,3795.0,113.0,FRA
7647,13630.0,53.0,FRA
7648,17590.0,74.0,FRA
7649,18249.0,106.0,FRA
7650,19683.0,122.0,FRA
7651,23706.0,103.0,FRA
7652,24853.0,156.0,FRA
7653,5166.0,109.0,FRA
7654,17300.0,115.0,FRA
7655,22636.0,129.0,FRA
7656,22319.0,85.0,FRA
7657,23973.0,129.0,FRA
7658,28405.0,122.0,FRA
7659,28114.0,111.0,FRA
7660,5829.0,107.0,FRA
7661,21172.0,44.0,FRA
7662,24427.0,53.0,FRA
7663,26453.0,90.0,FRA
7664,28554.0,77.0,FRA
7665,30920.0,58.0,FRA
7666,28576.0,70.0,FRA
7667,5775.0,75.0,FRA
7668,20450.0,28.0,FRA
7669,25755.0,32.0,FRA
7670,25077.0,64.0,FRA
7671,26460.0,52.0,FRA
7672,28784.0,49.0,FRA
7673,26829.0,59.0,FRA
7674,5184.0,53.0,FRA
7675,19600.0,18.0,FRA
7676,23471.0,43.0,FRA
7677,24309.0,63.0,FRA
7678,25190.0,28.0,FRA
7679,27934.0,44.0,FRA
7680,26871.0,28.0,FRA
7681,5307.0,45.0,FRA
7682,15242.0,6.0,FRA
7683,25624.0,22.0,FRA
7684,19561.0,37.0,FRA
7685,21909.0,11.0,FRA
7686,21539.0,22.0,FRA
7687,18181.0,33.0,FRA
7688,4151.0,20.0,FRA
7689,12532.0,5.0,FRA
7690,10949.0,16.0,FRA
7691,10908.0,22.0,FRA
7692,3617.0,16.0,FRA
7693,8875.0,6.0,FRA
7694,6950.0,54.0,FRA
7695,1260.0,28.0,FRA
7696,4256.0,4.0,FRA
7697,4696.0,19.0,FRA
7698,4580.0,18.0,FRA
7699,4442.0,25.0,FRA
7700,4081.0,28.0,FRA
7701,3585.0,34.0,FRA
7702,796.0,36.0,FRA
7703,2549.0,9.0,FRA
7704,3006.0,17.0,FRA
7705,2683.0,24.0,FRA
7706,2664.0,29.0,FRA
7707,2457.0,25.0,FRA
7708,2314.0,45.0,FRA
7709,509.0,44.0,FRA
7710,1578.0,17.0,FRA
7711,2128.0,12.0,FRA
7712,1986.0,33.0,FRA
7713,2007.0,44.0,FRA
7714,2320.0,33.0,FRA
7715,2204.0,51.0,FRA
7716,487.0,40.0,FRA
7717,1815.0,14.0,FRA
7718,2624.0,22.0,FRA
7719,2439.0,68.0,FRA
7720,2786.0,56.0,FRA
7721,3058.0,44.0,FRA
7722,3235.0,80.0,FRA
7723,689.0,63.0,FRA
7724,2855.0,13.0,FRA
7725,3972.0,34.0,FRA
7726,3871.0,74.0,FRA
7727,4475.0,68.0,FRA
7728,5557.0,65.0,FRA
7729,6018.0,75.0,FRA
7730,1164.0,64.0,FRA
7731,5070.0,25.0,FRA
7732,6654.0,57.0,FRA
7733,6953.0,88.0,FRA
7734,8161.0,70.0,FRA
7735,8743.0,96.0,FRA
7736,9848.0,134.0,FRA
7737,1211.0,126.0,FRA
7738,8541.0,44.0,FRA
7739,10675.0,68.0,FRA
7740,11268.0,125.0,FRA
7741,13933.0,142.0,FRA
7742,12646.0,144.0,FRA
7743,3155.0,221.0,FRA
7744,2229.0,62.0,FRA
7745,9704.0,70.0,FRA
7746,12611.0,89.0,FRA
7747,12800.0,123.0,FRA
7748,-348846.0,133.0,FRA
7749,19050.0,141.0,FRA
7750,17210.0,228.0,FRA
7751,3350.0,196.0,FRA
7752,13948.0,81.0,FRA
7753,15685.0,112.0,FRA
7754,7025.0,173.0,FRA
7755,19461.0,131.0,FRA
7756,21498.0,184.0,FRA
7757,19791.0,251.0,FRA
7758,3292.0,292.0,FRA
7759,9128.0,115.0,FRA
7760,20745.0,176.0,FRA
7761,19124.0,251.0,FRA
7762,21712.0,219.0,FRA
7763,26000.0,244.0,FRA
7764,24371.0,257.0,FRA
7765,3760.0,311.0,FRA
7766,9888.0,113.0,FRA
7767,25670.0,192.0,FRA
7768,24299.0,290.0,FRA
7769,26538.0,306.0,FRA
7770,31539.0,315.0,FRA
7771,30317.0,347.0,FRA
7772,5952.0,398.0,FRA
7773,24465.0,145.0,FRA
7774,32633.0,217.0,FRA
7775,32340.0,332.0,FRA
7776,34318.0,283.0,FRA
7777,34968.0,313.0,FRA
7778,43098.0,388.0,FRA
7779,6696.0,447.0,FRA
7780,29344.0,140.0,FRA
7781,35861.0,189.0,FRA
7782,36442.0,331.0,FRA
7783,38045.0,296.0,FRA
7784,43505.0,297.0,FRA
7785,39113.0,345.0,FRA
7786,8536.0,385.0,FRA
7787,34895.0,176.0,FRA
7788,43284.0,207.0,FRA
7789,41243.0,330.0,FRA
7790,84999.0,343.0,FRA
7791,12951.0,421.0,FRA
7792,8045.0,426.0,FRA
7793,10793.0,197.0,FRA
7794,66794.0,185.0,FRA
7795,13917.0,185.0,FRA
7796,46677.0,332.0,FRA
7797,50659.0,308.0,FRA
7798,59038.0,303.0,FRA
7799,30702.0,381.0,FRA
7800,9094.0,360.0,FRA
7801,37014.0,131.0,FRA
7802,42619.0,190.0,FRA
7803,41869.0,897.0,FRA
7804,45641.0,225.0,FRA
7805,65373.0,245.0,FRA
7806,14678.0,287.0,FRA
7807,15792.0,343.0,FRA
7808,30581.0,138.0,FRA
7809,35327.0,176.0,FRA
7810,35088.0,285.0,FRA
7811,34998.0,268.0,FRA
7812,38501.0,241.0,FRA
7813,29975.0,408.0,FRA
7814,6471.0,333.0,FRA
7815,26343.0,140.0,FRA
7816,29759.0,169.0,FRA
7817,25229.0,223.0,FRA
7818,27166.0,265.0,FRA
7819,30303.0,331.0,FRA
7820,23302.0,368.0,FRA
7821,5327.0,359.0,FRA
7822,21825.0,130.0,FRA
7823,23306.0,170.0,FRA
7824,23507.0,439.0,FRA
7825,25279.0,293.0,FRA
7826,26788.0,322.0,FRA
7827,22857.0,417.0,FRA
7828,4703.0,375.0,FRA
7829,19952.0,122.0,FRA
7830,23996.0,185.0,FRA
7831,25207.0,539.0,FRA
7832,25403.0,261.0,FRA
7833,31519.0,277.0,FRA
7834,20064.0,431.0,FRA
7835,4646.0,333.0,FRA
7836,22046.0,159.0,FRA
7837,22371.0,183.0,FRA
7838,24116.0,571.0,FRA
7839,22501.0,271.0,FRA
7840,25018.0,310.0,FRA
7841,19590.0,586.0,FRA
7842,4376.0,412.0,FRA
7843,16546.0,167.0,FRA
7844,21231.0,199.0,FRA
7845,20701.0,645.0,FRA
7846,21063.0,360.0,FRA
7847,25387.0,296.0,FRA
7848,18870.0,724.0,FRA
7849,4317.0,458.0,FRA
7850,19715.0,171.0,FRA
7851,20586.0,191.0,FRA
7852,22139.0,651.0,FRA
7853,23448.0,357.0,FRA
7854,26362.0,357.0,FRA
7855,23337.0,726.0,FRA
7856,4347.0,455.0,FRA
7857,19235.0,195.0,FRA
7858,24392.0,242.0,FRA
7859,22858.0,820.0,FRA
7860,23770.0,344.0,FRA
7861,26916.0,350.0,FRA
7862,22086.0,612.0,FRA
7863,4240.0,445.0,FRA
7864,18436.0,172.0,FRA
7865,23924.0,230.0,FRA
7866,23292.0,649.0,FRA
7867,22848.0,346.0,FRA
7868,26784.0,310.0,FRA
7869,23608.0,369.0,FRA
7870,3736.0,403.0,FRA
7871,16642.0,428.0,FRA
7872,21406.0,193.0,FRA
7873,21271.0,280.0,FRA
7874,21228.0,638.0,FRA
7875,23852.0,229.0,FRA
7876,19753.0,355.0,FRA
7877,3581.0,697.0,FRA
7878,15944.0,151.0,FRA
7879,20177.0,168.0,FRA
7880,19814.0,590.0,FRA
7881,21703.0,276.0,FRA
7882,25379.0,283.0,FRA
7883,20489.0,867.0,FRA
7884,4022.0,378.0,FRA
7885,12489.0,116.0,FRA
7886,3466.0,156.0,FRA
7887,19348.0,133.0,FRA
8232,32743.0,3.0,DEU
8233,44384.0,13.0,DEU
8234,6382.0,2.0,DEU
8235,13354.0,2.0,DEU
8236,39523.0,10.0,DEU
8237,44112.0,10.0,DEU
8238,53616.0,19.0,DEU
8239,68076.0,15.0,DEU
8240,65674.0,32.0,DEU
8241,9526.0,2.0,DEU
8242,19984.0,7.0,DEU
8243,56869.0,22.0,DEU
8244,65017.0,33.0,DEU
8245,77379.0,33.0,DEU
8246,94806.0,42.0,DEU
8247,84766.0,43.0,DEU
8248,13188.0,14.0,DEU
8249,26736.0,12.0,DEU
8250,67090.0,43.0,DEU
8251,80261.0,44.0,DEU
8252,89474.0,49.0,DEU
8253,106426.0,56.0,DEU
8254,86516.0,83.0,DEU
8255,15673.0,8.0,DEU
8256,33800.0,24.0,DEU
8257,77972.0,52.0,DEU
8258,94405.0,70.0,DEU
8259,115254.0,84.0,DEU
8260,139131.0,90.0,DEU
8261,118323.0,122.0,DEU
8262,26895.0,20.0,DEU
8263,54302.0,36.0,DEU
8264,119383.0,90.0,DEU
8265,155519.0,115.0,DEU
8266,179561.0,134.0,DEU
8267,158550.0,185.0,DEU
8268,36370.0,47.0,DEU
8269,34055.0,42.0,DEU
8270,51568.0,50.0,DEU
8271,60195.0,53.0,DEU
8272,150546.0,160.0,DEU
8273,158634.0,140.0,DEU
8274,182381.0,162.0,DEU
8275,140130.0,166.0,DEU
8276,42435.0,46.0,DEU
8277,75509.0,69.0,DEU
8278,142437.0,146.0,DEU
8279,167753.0,176.0,DEU
8280,188356.0,192.0,DEU
8281,210369.0,225.0,DEU
8282,154527.0,205.0,DEU
8283,46226.0,50.0,DEU
8284,92502.0,93.0,DEU
8285,181168.0,215.0,DEU
8286,231061.0,227.0,DEU
8287,259455.0,244.0,DEU
8288,273931.0,248.0,DEU
8289,206257.0,213.0,DEU
8290,69384.0,105.0,DEU
8291,137240.0,135.0,DEU
8292,243521.0,245.0,DEU
8293,285484.0,264.0,DEU
8294,307009.0,274.0,DEU
8295,303815.0,305.0,DEU
8296,236233.0,287.0,DEU
8297,88748.0,85.0,DEU
8298,142220.0,139.0,DEU
8299,253712.0,274.0,DEU
8300,293955.0,313.0,DEU
8301,306361.0,324.0,DEU
8302,284079.0,304.0,DEU
8303,207182.0,252.0,DEU
8304,88602.0,91.0,DEU
8305,154238.0,157.0,DEU
8306,237221.0,293.0,DEU
8307,253485.0,256.0,DEU
8308,259982.0,285.0,DEU
8309,246432.0,269.0,DEU
8310,165121.0,262.0,DEU
8311,79263.0,114.0,DEU
8312,121950.0,121.0,DEU
8313,189882.0,229.0,DEU
8314,211838.0,263.0,DEU
8315,205273.0,263.0,DEU
8316,193818.0,267.0,DEU
8317,128216.0,200.0,DEU
8318,55454.0,84.0,DEU
8319,108533.0,137.0,DEU
8320,171461.0,232.0,DEU
8321,189970.0,245.0,DEU
8322,208463.0,277.0,DEU
8323,218667.0,259.0,DEU
8324,139485.0,237.0,DEU
8325,64095.0,96.0,DEU
8326,119441.0,175.0,DEU
8327,178450.0,237.0,DEU
8328,213187.0,301.0,DEU
8329,230114.0,302.0,DEU
8330,228874.0,275.0,DEU
8331,158218.0,234.0,DEU
8332,74007.0,110.0,DEU
8333,122235.0,160.0,DEU
8334,206324.0,228.0,DEU
8335,229803.0,290.0,DEU
8336,247446.0,278.0,DEU
8337,250971.0,290.0,DEU
8338,178124.0,236.0,DEU
8339,82750.0,102.0,DEU
8340,133381.0,154.0,DEU
8341,209988.0,211.0,DEU
8342,237406.0,231.0,DEU
8343,239487.0,257.0,DEU
8344,230619.0,238.0,DEU
8345,158682.0,205.0,DEU
8346,74508.0,77.0,DEU
8347,124353.0,136.0,DEU
8348,187658.0,171.0,DEU
8349,198836.0,169.0,DEU
8350,194585.0,170.0,DEU
8351,193503.0,176.0,DEU
8352,139201.0,159.0,DEU
8353,61849.0,74.0,DEU
8354,96153.0,98.0,DEU
8355,144006.0,132.0,DEU
8356,144641.0,139.0,DEU
8357,140230.0,122.0,DEU
8358,126730.0,126.0,DEU
8359,82809.0,142.0,DEU
8360,35620.0,50.0,DEU
8361,57147.0,78.0,DEU
8362,80759.0,104.0,DEU
8363,84125.0,109.0,DEU
8364,88436.0,111.0,DEU
8365,86089.0,118.0,DEU
8366,53749.0,96.0,DEU
8367,23738.0,43.0,DEU
8368,37042.0,67.0,DEU
8369,55968.0,116.0,DEU
8370,56319.0,119.0,DEU
8371,64549.0,151.0,DEU
8372,64517.0,188.0,DEU
8373,35900.0,149.0,DEU
8374,14564.0,65.0,DEU
8375,14225.0,56.0,DEU
8376,28939.0,106.0,DEU
8377,41449.0,192.0,DEU
8378,41669.0,192.0,DEU
8379,43348.0,221.0,DEU
8380,24482.0,171.0,DEU
8381,10417.0,82.0,DEU
8382,10423.0,79.0,DEU
8383,21899.0,125.0,DEU
8384,34983.0,213.0,DEU
8385,40937.0,242.0,DEU
8386,48265.0,291.0,DEU
8387,26962.0,224.0,DEU
8388,12233.0,107.0,DEU
8389,28524.0,180.0,DEU
8390,41265.0,302.0,DEU
8391,47296.0,313.0,DEU
8392,52430.0,365.0,DEU
8393,60228.0,391.0,DEU
8394,31609.0,296.0,DEU
8395,15556.0,140.0,DEU
8396,34671.0,281.0,DEU
8397,51156.0,387.0,DEU
8398,57704.0,388.0,DEU
8399,67215.0,433.0,DEU
8400,69330.0,448.0,DEU
8401,42530.0,398.0,DEU
8402,23075.0,207.0,DEU
8403,42513.0,316.0,DEU
8404,62542.0,417.0,DEU
8405,68059.0,472.0,DEU
8406,74005.0,488.0,DEU
8407,73596.0,502.0,DEU
8408,44401.0,417.0,DEU
8409,25526.0,190.0,DEU
8410,44939.0,359.0,DEU
8411,64064.0,474.0,DEU
8412,71900.0,481.0,DEU
8413,75733.0,517.0,DEU
8414,74537.0,555.0,DEU
8415,46634.0,464.0,DEU
8416,24784.0,213.0,DEU
8417,42341.0,247.0,DEU
8418,62546.0,454.0,DEU
8419,61237.0,492.0,DEU
8420,63194.0,456.0,DEU
8421,62986.0,477.0,DEU
8422,34590.0,341.0,DEU
8423,19045.0,173.0,DEU
8424,33982.0,271.0,DEU
8425,46087.0,345.0,DEU
8426,49748.0,409.0,DEU
